NodeIndex,GeneSymbol,PAD
2678,AHSA1,0
2679,CELSR1,0
2680,HAND1,0
2681,CXCL13,0
2682,CRTAP,0
2683,NKG7,0
2684,EPGN,0
2685,WWTR1,0
2686,P2RX5,0
2687,ECPAS,0
2688,MUC1,0
2689,ORMDL3,0
2690,AP3S2,0
2691,RALGDS,0
2692,PEMT,0
2693,TRPV1,0
2694,TUSC2,0
2695,SPRR3,0
2696,AURKC,0
2697,PPIF,0
2698,GALNT18,0
2699,MRPL44,0
2700,CDH8,0
2701,ANOS1,0
2702,PRAMEF8,0
2703,VDAC2,0
2704,CCDC122,0
2705,SOX1,0
2706,AK9,0
2707,FRK,0
2708,TSPAN12,0
2709,COPA,0
2710,APBB3,0
2711,TNFRSF10A,0
2712,KAT14,0
2713,USP21,0
2714,GNB3,0
2715,GPR161,0
2716,SCRIB,0
2717,OXTR,0
2718,CD276,0
2719,MORC4,0
2720,OBSL1,0
2721,PHLDA2,0
2722,SPG21,0
2723,MEF2A,0
2724,SULT2A1,0
2725,P2RX2,0
2726,TNFRSF8,0
2727,CCL15,0
2728,DDX5,0
2729,BOLA3,0
2730,AKAP4,0
2731,NOTCH3,0
2732,SOCS3,0
2733,FBXO11,0
2734,RAB40A,0
2735,PSMB10,0
2736,FFAR3,0
2737,MLH3,0
2738,TAF1D,0
2739,B4GALT7,0
2740,SERTAD3,0
2741,TREM1,0
2742,TRIP10,0
2743,IL27RA,0
2744,FBLIM1,0
2745,ITGA4,0
2746,GRIN1,0
2747,UBE2L5,0
2748,RSRC1,0
2749,AK3,0
2750,CDRT4,0
2751,GALT,0
2752,E2F7,0
2753,KLRB1,0
2754,ANK1,0
2755,ATP5F1C,0
2756,RHBDL1,0
2757,WNT1,0
2758,BDH1,0
2759,CORT,0
2760,CD177,0
2761,SNPH,0
2762,GNL3,0
2763,SLC44A4,0
2764,BLK,0
2765,ATG16L1,0
2766,TCEA1,0
2767,CYP11B1,0
2768,PRLR,0
2769,SEMA3G,0
2770,ITGA5,0
2771,MB,0
2772,NAAA,0
2773,SLC22A13,0
2774,MYH7B,0
2775,MTAP,0
2776,APOO,0
2777,NMRK2,0
2778,BTAF1,0
2779,ZMYM2,0
2780,TAF10,0
2781,AIMP2,0
2782,FZD5,0
2783,ADCY5,0
2784,TIMM10B,0
2785,HSPB8,0
2786,RPS17,0
2787,STK17B,0
2788,CCND2,0
2789,AADAC,0
2790,P2RY11,0
2791,LOR,0
2792,KPNA2,0
2793,LSM7,0
2794,YY1,0
2795,RAB3IP,0
2796,PSMD10,0
2797,SPHK2,0
2798,NT5C,0
2799,ITSN1,0
2800,NCOA1,0
2801,CREBZF,0
2802,APOA5,0
2803,KCNJ11,0
2804,SFTPB,0
2805,PHAX,0
2806,INSM1,0
2807,NDUFS4,0
2808,IRF4,0
2809,YIF1A,0
2810,EPN3,0
2811,WDR74,0
2812,DERA,0
2813,TNFRSF6B,0
2814,AP1S2,0
2815,KCTD13,0
2816,ID1,0
2817,TBCE,0
2818,P2RX3,0
2819,CFL2,0
2820,CRYBB3,0
2821,MCOLN1,0
2822,NCF2,0
2823,ARID5B,0
2824,TGFA,0
2825,WFS1,0
2826,ACD,0
2827,RNF7,0
2828,DYNLT1,0
2829,OPTN,0
2830,POLR3GL,0
2831,GEMIN4,0
2832,GPC4,0
2833,LIG1,0
2834,LPIN3,0
2835,NDUFA13,0
2836,RNF135,0
2837,MAFA,0
2838,RB1CC1,0
2839,HMGCR,0
2840,BMPR1A,0
2841,SLAMF7,0
2842,MATR3,0
2843,CKS1B,0
2844,P2RX4,0
2845,UTP18,0
2846,NDN,0
2847,F3,0
2848,SLC25A20,0
2849,SCNN1G,0
2850,CST1,0
2851,OSCAR,0
2852,HOXA7,0
2853,MT-ND4,0
2854,NOP58,0
2855,DYNC1LI1,0
2856,CCNI,0
2857,NOA1,0
2858,CBX4,0
2859,PLXDC1,0
2860,BLZF1,0
2861,ATP8B1,0
2862,ERBIN,0
2863,GDI2,0
2864,TREX1,0
2865,BFSP2,0
2866,MZF1,0
2867,SYT13,0
2868,DIABLO,0
2869,KCNIP3,0
2870,ADCK1,0
2871,ATP8B3,0
2872,NEU4,0
2873,PSMC2,0
2874,STAT5B,0
2875,PDE11A,0
2876,LPO,0
2877,ZNF296,0
2878,CLASP1,0
2879,LARP4B,0
2880,LPAR1,0
2881,IGF1,0
2882,RMND5B,0
2883,CNIH2,0
2884,ARNT,0
2885,PRKD2,0
2886,TP53I11,0
2887,SPDYE11,0
2888,BPGM,0
2889,LUC7L,0
2890,GPATCH2L,0
2891,TGFBI,0
2892,C4B,0
2893,NCR2,0
2894,TRAP1,0
2895,EGF,0
2896,MRPS7,0
2897,ADH5,0
2898,POLR3C,0
2899,LSM12,0
2900,SNUPN,0
2901,BAMBI,0
2902,BCL2L2-PABPN1,0
2903,ZNF500,0
2904,NOX4,0
2905,CASP7,0
2906,MCM10,0
2907,EIF1,0
2908,GGT1,0
2909,GPATCH2,0
2910,RAB22A,0
2911,CCNDBP1,0
2912,ZDHHC9,0
2913,EXOC3L2,0
2914,MAPKAPK3,0
2915,MRPL48,0
2916,ENSP00000492220,0
2917,ORMDL1,0
2918,RAG1,0
2919,SLCO4A1,0
2920,FGF9,0
2921,MLLT3,0
2922,TAS2R16,0
2923,GPX8,0
2924,FUS,0
2925,SLC26A2,0
2926,ACBD3,0
2927,UBN1,0
2928,ADRA2B,0
2929,TSPAN32,0
2930,STX19,0
2931,GCHFR,0
2932,NUDT7,0
2933,CLN6,0
2934,TWIST2,0
2935,BMF,0
2936,VIPR1,0
2937,ZNF830,0
2938,SMARCA2,0
2939,ZDHHC8,0
2940,CSNK2B-2,0
2941,KPNA4,0
2942,EFHB,0
2943,UNC45B,0
2944,OTUD7A,0
2945,MED28,0
2946,DDC,0
2947,CWC15,0
2948,LINGO2,0
2949,WNT5A,0
2950,GPD1L,0
2951,TJP2,0
2952,CTNNBL1,0
2953,ADCY4,0
2954,MACF1,0
2955,AASDH,0
2956,OAT,0
2957,IL15RA,0
2958,DRD4,0
2959,RAP1B,0
2960,SLC9A3R2,0
2961,AKAP11,0
2962,COLEC12,0
2963,PTPN7,0
2964,FCRL4,0
2965,SENP8,0
2966,ATP5F1B,0
2967,PNLIPRP3,0
2968,ICAM2,0
2969,TIMP2,0
2970,SMARCA1,0
2971,PPIL2,0
2972,PRR14,0
2973,CTTNBP2NL,0
2974,HMGCL,0
2975,EIF4G1,0
2976,CAND2,0
2977,GLS2,0
2978,TPPP,0
2979,RGS16,0
2980,RABIF,0
2981,TNNC2,0
2982,FMO2,0
2983,PPP1R8,0
2984,UBR7,0
2985,VTI1B,0
2986,MOG,0
2987,DCSTAMP,0
2988,SEMA6D,0
2989,CD70,0
2990,SERGEF,0
2991,SAA2-SAA4,0
2992,NUP107,0
2993,NCOA2,0
2994,GLI1,0
2995,ASNS,0
2996,ADIPOQ,0
2997,KCNK5,0
2998,CCL14,0
2999,NSMAF,0
3000,SART1,0
3001,SELL,0
3002,DENND1A,0
3003,ACACA,0
3004,CRIPT,0
3005,SMARCC2,0
3006,PPAN,0
3007,FAM32A,0
3008,GLRX2,0
3009,NDUFB8,0
3010,CHD3,0
3011,LYN,0
3012,MAFG,0
3013,KITLG,0
3014,SRC,0
3015,MTNR1A,0
3016,EXTL3,0
3017,CREBBP,0
3018,WDR18,0
3019,TRMT10C,0
3020,OSTM1,0
3021,LGI4,0
3022,RSC1A1,0
3023,PYROXD1,0
3024,STS,0
3025,ERAL1,0
3026,ENTPD1,0
3027,SULT1A3,0
3028,LCT,0
3029,ZNF211,0
3030,RECQL,0
3031,KCNJ4,0
3032,KCNJ5,0
3033,PCDHB12,0
3034,MAPK8IP3,0
3035,INO80E,0
3036,ACSS1,0
3037,ZNF44,0
3038,RPH3AL,0
3039,CCR9,0
3040,SMC5,0
3041,RPL22L1,0
3042,KLHL8,0
3043,DECR1,0
3044,TIMM8A,0
3045,SMO,0
3046,ATRIP,0
3047,KIF2C,0
3048,PDHA1,0
3049,MTDH,0
3050,MYBBP1A,0
3051,GGA2,0
3052,SSH1,0
3053,GNG8,0
3054,VHL,0
3055,GK,0
3056,SGO2,0
3057,ADAMTS2,0
3058,MRPL36,0
3059,CTSG,0
3060,CHD4,0
3061,TPM1,0
3062,CD37,0
3063,BANP,0
3064,SERPINC1,0
3065,TNNI1,0
3066,IGFALS,0
3067,AK1,0
3068,SIRPA,0
3069,ACAA2,0
3070,TCF4,0
3071,H6PD,0
3072,MMRN1,0
3073,NDUFS8,0
3074,KRT16,0
3075,SLC9A3,0
3076,PAX3,0
3077,MYBL2,0
3078,SURF6,0
3079,TWF1,0
3080,EYA3,0
3081,ZSCAN10,0
3082,ALDH1A3,0
3083,DEFA3,0
3084,PRAMEF5,0
3085,PHB2,0
3086,KRT33B,0
3087,HNRNPC,0
3088,PAK4,0
3089,POM121,0
3090,GATM,0
3091,PIGY,0
3092,ID2,0
3093,ATG14,0
3094,ALDOA,0
3095,AZU1,0
3096,PRSS57,0
3097,GJD3,0
3098,METTL17,0
3099,UTRN,0
3100,TROAP,0
3101,RPL7A,0
3102,NFYC,0
3103,CLDN25,0
3104,MTMR1,0
3105,CPPED1,0
3106,STBD1,0
3107,CD226,0
3108,SLC25A4,0
3109,KRT9,0
3110,HBB,0
3111,TMEM43,0
3112,BTG2,0
3113,JADE1,0
3114,XPNPEP1,0
3115,MORC1,0
3116,NCAPH,0
3117,DBP,0
3118,BCAN,0
3119,SNRNP35,0
3120,LPCAT2,0
3121,NDUFB4,0
3122,SLC8A2,0
3123,PMF1,0
3124,RDH16,0
3125,PRR3,0
3126,MMP15,0
3127,KLHL40,0
3128,NAB1,0
3129,NLE1,0
3130,AKR1B10,0
3131,TPD52L2,0
3132,FAM163B,0
3133,RPL23A,0
3134,SLC27A1,0
3135,IRX4,0
3136,STX5,0
3137,PGC,0
3138,IGF2,0
3139,PSPH,0
3140,UQCRQ,0
3141,PAX2,0
3142,APC,0
3143,ACVR2A,0
3144,TAF7L,0
3145,SSU72P8,0
3146,PIBF1,0
3147,PGAM5,0
3148,HOXA6,0
3149,PHKG1,0
3150,UTF1,0
3151,NOP16,0
3152,TADA1,0
3153,TRIM22,0
3154,CLDN4,0
3155,SMURF2,0
3156,GAN,0
3157,DPM2,0
3158,RXYLT1,0
3159,PIGB,0
3160,PRKAB1,0
3161,ALG6,0
3162,HTR2B,0
3163,WIPI1,0
3164,VPS72,0
3165,RGS10,0
3166,MGST1,0
3167,ATG12,0
3168,RIPPLY2,0
3169,MRM3,0
3170,GNLY,0
3171,SLC27A4,0
3172,YTHDC1,0
3173,CATSPERZ,0
3174,RNF123,0
3175,NAA38,0
3176,RNASEK,0
3177,MMP1,0
3178,JOSD1,0
3179,ROS1,0
3180,LGR5,0
3181,ATP11B,0
3182,CTSD,0
3183,IER3,0
3184,HIC1,0
3185,GAGE2E,0
3186,PCDH12,0
3187,LAMTOR1,0
3188,NUDT9,0
3189,CALM2,0
3190,ENSP00000478249,0
3191,RAB35,0
3192,C16orf70,0
3193,HSD17B1,0
3194,DNAL4,0
3195,IL17RB,0
3196,FCHO2,0
3197,APEX1,0
3198,ENSP00000498408,0
3199,LOXL2,0
3200,CXCR4,0
3201,HEY1,0
3202,TLR10,0
3203,UTP11,0
3204,PFKP,0
3205,SLC17A6,0
3206,IFIT3,0
3207,HSDL2,0
3208,CAP1,0
3209,NKX6-2,0
3210,PCYT2,0
3211,ARFGAP1,0
3212,RGL1,0
3213,CLEC1B,0
3214,PPARD,0
3215,MMP3,0
3216,RGS2,0
3217,SCD,0
3218,BET1L,0
3219,GC,0
3220,VPS35,0
3221,SNCA,0
3222,HACD4,0
3223,TLK1,0
3224,VAPA,0
3225,PIF1,0
3226,PARN,0
3227,DLX2,0
3228,TNFRSF9,0
3229,COX16,0
3230,FOXD3,0
3231,MAPRE3,0
3232,MT-ND1,0
3233,STMN4,0
3234,SLC22A1,0
3235,CHUK,0
3236,TSR3,0
3237,SLC32A1,0
3238,NUP54,0
3239,RAB36,0
3240,PNISR,0
3241,EIF5A2,0
3242,RNPEP,0
3243,PRR4,0
3244,PSMA5,0
3245,H2BC8,0
3246,TRMT12,0
3247,ANAPC2,0
3248,ATP10B,0
3249,FBXL22,0
3250,BCAR1,0
3251,PFKFB2,0
3252,EIF3F,0
3253,SOD2-2,0
3254,PLCB3,0
3255,MAP3K13,0
3256,PABPN1L,0
3257,MT-ND3,0
3258,DHODH,0
3259,PLD2,0
3260,PKP2,0
3261,FPGS,0
3262,LRRC32,0
3263,H2BU1,0
3264,COG8,0
3265,SYMPK,0
3266,TRAPPC12,0
3267,BTK,0
3268,CREB3L4,0
3269,NTS,0
3270,SORBS2,0
3271,MAGEL2,0
3272,PIP,0
3273,GRHPR,0
3274,FASLG,0
3275,EI24,0
3276,PHYH,0
3277,DDX24,0
3278,NKD1,0
3279,DDX46,0
3280,LAG3,0
3281,CXCR3,0
3282,TIAL1,0
3283,GTF2H5,0
3284,UBA6,0
3285,PTRH2,0
3286,THYN1,0
3287,NDUFB7,0
3288,DSC2,0
3289,NLRP3,0
3290,DUSP7,0
3291,NFS1,0
3292,CCDC80,0
3293,HSBP1,0
3294,DLG4,0
3295,PUM3,0
3296,RETREG1,0
3297,CENPW,0
3298,PAX9,0
3299,VARS2,0
3300,NELFCD,0
3301,TAF11L3,0
3302,DNAJC7,0
3303,KRR1,0
3304,RFK,0
3305,AKAP3,0
3306,GHRL,0
3307,VGF,0
3308,PXMP4,0
3309,DNAJC15,0
3310,CELSR3,0
3311,LDHAL6A,0
3312,PAK3,0
3313,KLHL7,0
3314,INTS5,0
3315,SLC35A3,0
3316,RBM22,0
3317,MICAL1,0
3318,LIPA,0
3319,IL5,0
3320,FNBP1L,0
3321,TWSG1,0
3322,SLCO1A2,0
3323,MUC6,0
3324,RAB2A,0
3325,ZC3HAV1L,0
3326,DEFA4,0
3327,TET2,0
3328,F7,0
3329,DPPA3,0
3330,CHN2,0
3331,IL17F,0
3332,ATP6V0B,0
3333,RBM15B,0
3334,DPYSL4,0
3335,UBA5,0
3336,STAG3,0
3337,PPP2R3B,0
3338,IFI27,0
3339,XYLB,0
3340,TTC21B,0
3341,ATP6V1A,0
3342,GTF2H2,0
3343,PSME1,0
3344,GNGT1,0
3345,MVB12B,0
3346,AIM2,0
3347,GFM2,0
3348,COX6C,0
3349,MMUT,0
3350,PRMT8,0
3351,OMG,0
3352,CXCL8,0
3353,IKZF3,0
3354,TGM5,0
3355,ENSP00000499200,0
3356,ORC3,0
3357,ABCF2-2,0
3358,NCAPD3,0
3359,SLC11A1,0
3360,PHKA2,0
3361,TRIP6,0
3362,B3GAT1,0
3363,KIAA2012,0
3364,CDC25C,0
3365,CDK12,0
3366,ADH6,0
3367,SPG7,0
3368,PFN2,0
3369,PDGFB,0
3370,ACOT11,0
3371,NLRP6,0
3372,PDGFD,0
3373,CD44,0
3374,MRM2,0
3375,NUDT16,0
3376,CBX5,0
3377,CHMP5,0
3378,GTF2IRD1,0
3379,DYNLRB1,0
3380,GDF3,0
3381,ACTR1A,0
3382,ROPN1L,0
3383,HSP90AB1,0
3384,PRPS1,0
3385,MAPRE2,0
3386,MRPS12,0
3387,HGSNAT,0
3388,PDE4C-2,0
3389,DNAI1,0
3390,IDO2,0
3391,GATA1,0
3392,ARSB,0
3393,GABARAPL2,0
3394,NPDC1,0
3395,CENPO,0
3396,DRC3,0
3397,TOP1,0
3398,PAFAH1B2,0
3399,GRM1,0
3400,PTPN5,0
3401,OXCT2,0
3402,TRAF4,0
3403,RIN3,0
3404,ZFHX3,0
3405,MTRF1L,0
3406,KCNJ3,0
3407,TOMM70,0
3408,IRF1,0
3409,ASIC2,0
3410,CCL3L1,0
3411,MYO1C,0
3412,NSUN3,0
3413,DRD2,0
3414,EIF4B,0
3415,TAS2R10,0
3416,SPDYC,0
3417,DCAF8,0
3418,MOCS1,0
3419,TXNRD1,0
3420,TMEM59,0
3421,BID,0
3422,DBT,0
3423,GPX5,0
3424,MYH10,0
3425,ARHGDIA,0
3426,UBR1,0
3427,PYGM,0
3428,PDXK,0
3429,COL9A3,0
3430,HRG,0
3431,ZBTB24,0
3432,PHLPP2,0
3433,GTF3C5,0
3434,ENSP00000387111,0
3435,RUSC2,0
3436,BRCA1,0
3437,EXOC6B,0
3438,CLDN16,0
3439,SUGT1,0
3440,MRS2,0
3441,WDR4,0
3442,RPN2,0
3443,ATP6V0C,0
3444,CYP2C18,0
3445,TRMT10B,0
3446,KIF2B,0
3447,CENPA,0
3448,HTR1A,0
3449,KCNIP4,0
3450,LILRB2,0
3451,APLF,0
3452,ATP8B4,0
3453,DNASE2,0
3454,AGXT2,0
3455,TUBB,0
3456,HLA-F,0
3457,CYB5R3,0
3458,FCER1A,0
3459,UGT1A7,0
3460,POLR1A,0
3461,CHMP4B,0
3462,KLHL13,0
3463,DPP4,0
3464,RPS10,0
3465,LPCAT4,0
3466,USPL1,0
3467,UFM1,0
3468,PADI4,0
3469,KCNN2,0
3470,VAC14,0
3471,HMMR,0
3472,HLA-DQB2,0
3473,CCND3,0
3474,TFIP11,0
3475,TP53I3,0
3476,SNX5,0
3477,EXOC2,0
3478,POLR2E,0
3479,CXCL5,0
3480,UBE2T,0
3481,LDHA,0
3482,GNAI3,0
3483,NRAS,0
3484,SRFBP1,0
3485,COL15A1,0
3486,PLIN3,0
3487,HLA-DRB1,0
3488,IL17RC,0
3489,PLAAT3,0
3490,MED7,0
3491,SLAMF6,0
3492,WDR25,0
3493,CDC26,0
3494,MUC5B,0
3495,AMPD2,0
3496,PDIA5,0
3497,S100A12,0
3498,STRIP1,0
3499,A1CF,0
3500,GREM2,0
3501,EIF2AK2,0
3502,NKX2-2,0
3503,LRWD1,0
3504,ASIC3,0
3505,RNF166,0
3506,FBXL17,0
3507,SCN4B,0
3508,PICK1,0
3509,EIF3M,0
3510,CDH9,0
3511,MSTN,0
3512,CRYGN,0
3513,LAMTOR4,0
3514,ABCC2,0
3515,IMMP2L,0
3516,COL12A1,0
3517,KREMEN2,0
3518,SPC24,0
3519,C19orf44,0
3520,WSB1,0
3521,SCGB2A1,0
3522,ITPR2,0
3523,SPATA20,0
3524,GIMAP6,0
3525,GALNT1,0
3526,PLA2G7,0
3527,DDX42,0
3528,TGFBR3,0
3529,MEF2B,0
3530,COQ8A,0
3531,FBXO36,0
3532,ARHGAP1,0
3533,ADIPOR2,0
3534,FGF13,0
3535,BAG2,0
3536,AP2B1,0
3537,CKS2,0
3538,RARB,0
3539,CA14,0
3540,ATP6V0E1,0
3541,BUD23,0
3542,C9orf116,0
3543,AGRN,0
3544,DAPK3,0
3545,ANAPC15,0
3546,TARS2,0
3547,RENBP,0
3548,EIF2S3B,0
3549,PPIH,0
3550,MTUS1,0
3551,NUDT12,0
3552,ADRM1,0
3553,CKMT1B,0
3554,EIF3J,0
3555,DHX37,0
3556,SEC23A,0
3557,NDUFA9,0
3558,PLP1,0
3559,FBH1,0
3560,METAP2,0
3561,DCAF16,0
3562,FH,0
3563,ADCY3,0
3564,EPSTI1,0
3565,PELI1,0
3566,SCD5,0
3567,UPK3A,0
3568,SMC3,0
3569,PLPP2,0
3570,PDE4DIP,0
3571,PER3,0
3572,UNC5D,1
3573,RPP25,0
3574,BUB1,0
3575,NME6,0
3576,IGFBP5,0
3577,ICOS,0
3578,TBC1D5,0
3579,DHX34,0
3580,RAD9A,0
3581,ENSP00000490530,0
3582,CMKLR1,0
3583,POLE3,0
3584,MRPL24,0
3585,AIF1,0
3586,ABCA7,0
3587,CBY2,0
3588,PCYT1A,0
3589,DAAM2,0
3590,GNG4,0
3591,TAX1BP1,0
3592,STRADA,0
3593,PGAP1,0
3594,ADGRA1,0
3595,ADAM15,0
3596,SRRM2,0
3597,NPFFR2,0
3598,TCERG1,0
3599,IL7R,0
3600,DNAJC17,0
3601,PFN4,0
3602,KRT32,0
3603,SDHB,0
3604,SNRPG,0
3605,CASP5,0
3606,DAG1,0
3607,MT-CO3,0
3608,TIMM23B,0
3609,PPP3CC,0
3610,CD81,0
3611,SLBP,0
3612,TRA2A,0
3613,PRSS1,0
3614,GUCA1C,0
3615,PLEK2,0
3616,SETD3,0
3617,NUDT18,0
3618,PLAU,0
3619,FAF2,0
3620,CTRB2,0
3621,CLOCK,0
3622,SLC26A1,0
3623,MMP7,0
3624,PARD6G,0
3625,ACO2,0
3626,SH3PXD2B,0
3627,LARS1,0
3628,ARNT2,0
3629,DYNC1H1,0
3630,MAD2L1,0
3631,SLC1A6,0
3632,WNT16,0
3633,CNOT8,0
3634,FST,0
3635,CHAT,0
3636,FBXO30,0
3637,GPR50,0
3638,ATG4C,0
3639,NDUFAF6,0
3640,ZNRF4,0
3641,PTGES2,0
3642,DUSP16,0
3643,TPCN2,0
3644,LFNG,0
3645,CALCA,0
3646,GSK3B,0
3647,CMTM5,0
3648,MOB2,0
3649,PACS2,0
3650,DGAT1,0
3651,ECHDC1,0
3652,VCP,0
3653,USHBP1,0
3654,AKNAD1,0
3655,ATP5MC3,0
3656,IGSF8,0
3657,RANBP10,0
3658,SLC11A2,0
3659,CDHR3,0
3660,PCOLCE2,0
3661,THBS1,0
3662,DPYSL5,0
3663,HOXB2,0
3664,RMI1,0
3665,ATF6,0
3666,KCNJ12,0
3667,CD63,0
3668,HNF1B,0
3669,DSG3,0
3670,PCOLCE,0
3671,PCDH7,0
3672,CLEC10A,0
3673,ERLIN1,0
3674,ASPN,0
3675,TAGLN2,0
3676,DCAF12,0
3677,ARIH1,0
3678,MAP4K5,0
3679,KBTBD8,0
3680,CAD,0
3681,PSMB6,0
3682,DHX15,0
3683,NXF2,0
3684,DUOX2,0
3685,SCGB2A2,0
3686,CWF19L1,0
3687,ADAM11,0
3688,UBE4A,0
3689,HECA,0
3690,CEPT1,0
3691,POLR2J3,0
3692,VCX2,0
3693,NAPB,0
3694,CCL7,0
3695,ZNF501,0
3696,PLAC8,0
3697,PRMT5,0
3698,DEPDC5,0
3699,ZEB1,0
3700,PYGB,0
3701,POLR1C,0
3702,RAB11B,0
3703,NFKBIB,0
3704,SPDL1,0
3705,GABRA1,0
3706,EXOC3L4,0
3707,CREM,0
3708,SRSF7,0
3709,ENTPD8,0
3710,GNG5,0
3711,MAGED1,0
3712,TKTL2,0
3713,FBXL3,0
3714,DSPP,0
3715,DNAJC11,0
3716,DMRT1,0
3717,FBLN5,1
3718,PLEKHA5,0
3719,RALB,0
3720,FDX2,0
3721,RFNG,0
3722,HSPA2,0
3723,UTP15,0
3724,C19orf25,0
3725,CACNA1F,0
3726,MRPL1,0
3727,APOE,1
3728,CDK5R1,0
3729,TERF2IP,0
3730,RABEP1,0
3731,SFTPA1,0
3732,BBS7,0
3733,SRRT,0
3734,BRD9,0
3735,SUPT5H,0
3736,RBSN,0
3737,COPG2,0
3738,PPME1,0
3739,CHAMP1,0
3740,SKP1,0
3741,POT1,0
3742,HS2ST1,0
3743,MET,0
3744,TF,0
3745,KRTAP13-3,0
3746,GSTM1,0
3747,POLE2,0
3748,FGF1,0
3749,ESPN,0
3750,LTB4R,0
3751,RFX5,0
3752,OPN4,0
3753,DSG1,0
3754,ITGAM,0
3755,GRIN2D,0
3756,GRIN3A,0
3757,ENG,1
3758,GPD1,0
3759,PFKFB1,0
3760,ADI1,0
3761,BLVRB,0
3762,USP15,0
3763,SHISA9,0
3764,HBG1,0
3765,RASSF7,0
3766,DHX9,0
3767,CSF1,0
3768,PKD1,0
3769,SAMM50,0
3770,NANOG,0
3771,CA12,0
3772,ZEB2,0
3773,CFAP161,0
3774,F10,0
3775,MRPS11,0
3776,NPHP1,0
3777,PRNP,0
3778,KCNE2,0
3779,KIFC1,0
3780,RD3,0
3781,GCG,0
3782,CCNC,0
3783,BBS9,0
3784,HTR1B,0
3785,DYNC1I2,0
3786,RSAD1,0
3787,C9orf16,0
3788,RB1,0
3789,INHA,0
3790,CS,0
3791,ABCB8,0
3792,RAPSN,0
3793,VIRMA,0
3794,CDC42EP5,0
3795,DIP2C,0
3796,DSC1,0
3797,LCMT1,0
3798,FZD3,0
3799,ADPGK,0
3800,CNTF,0
3801,NOP14,0
3802,PHB,0
3803,IHH,0
3804,RPL28,0
3805,MAPKAP1,0
3806,OSCP1,0
3807,NDUFB10,0
3808,TNFRSF4,0
3809,NECTIN3,0
3810,NACAD,0
3811,GEMIN7,0
3812,GANAB,0
3813,SLC15A3,0
3814,CRPPA,0
3815,CFL1,0
3816,H2AC16,0
3817,MRPS18A,0
3818,ACTB,0
3819,CX3CR1,0
3820,ZNF346,0
3821,PTPN22,0
3822,DEFA6,0
3823,SRP9,0
3824,PTPN13,0
3825,CHRM5,0
3826,DNHD1,0
3827,SYNGAP1,0
3828,TOMM6,0
3829,CEACAM1,0
3830,CLNS1A,0
3831,KRT20,0
3832,GAS2,0
3833,APOC3,0
3834,ADCY2,0
3835,RPS15A,0
3836,TNFRSF14,0
3837,SRSF6,0
3838,TMPRSS9,0
3839,TACC3,0
3840,ILF2,0
3841,BLMH,0
3842,OCSTAMP,0
3843,DALRD3,0
3844,COX7A1,0
3845,FEM1B,0
3846,FBP1,0
3847,MRPL38,0
3848,PIK3CG,0
3849,SLC7A9,0
3850,NMD3,0
3851,WNT7B,0
3852,RBM28,0
3853,POLR1E,0
3854,CMC4,0
3855,NPFFR1,0
3856,GABPB1,0
3857,SREBF1,0
3858,DNTTIP2,0
3859,KAT7,0
3860,FBXW4,0
3861,CXCR6,0
3862,ITGA2B,0
3863,HMBS,0
3864,ASIP,0
3865,POLR3F,0
3866,OTUB1,0
3867,TNFAIP6,0
3868,UBE2F,0
3869,TNFRSF21,0
3870,YOD1,0
3871,CYP27C1,0
3872,GBP5,0
3873,MAP3K1,0
3874,TPP1,0
3875,CHMP4A,0
3876,ITIH4,0
3877,SAP30,0
3878,BYSL,0
3879,PHKA1,0
3880,SLC12A1,0
3881,ANXA2,0
3882,PRM1,0
3883,TRO,0
3884,FYB1,0
3885,KIT,0
3886,SPI1,0
3887,TMEM109,0
3888,CCN2,0
3889,PNPLA7,0
3890,AP4S1,0
3891,MYH13,0
3892,HM13,0
3893,PNMA2,0
3894,TH,0
3895,GH1,0
3896,KCNN3,0
3897,P2RY1,0
3898,PHF10,0
3899,LEAP2,0
3900,CNOT11,0
3901,TCIRG1,0
3902,ACTG2,0
3903,CREB3L2,0
3904,CXCR1,0
3905,TRIB3,0
3906,HIP1R,0
3907,TLL2,0
3908,CYSLTR2,0
3909,GZMH,0
3910,SSBP1,0
3911,CENPN,0
3912,CTNND2,0
3913,CMPK1,0
3914,SLC12A2,0
3915,FOXC2,0
3916,BBS10,0
3917,GGCX,0
3918,RCN1,0
3919,BECN1,0
3920,P2RY8,0
3921,YJU2,0
3922,WTAP,0
3923,FAXDC2,0
3924,H2BC13,0
3925,SMC4,0
3926,FBXL14,0
3927,P2RX7,0
3928,AMELX,0
3929,CACNA2D1,0
3930,LMOD2,0
3931,CTR9,0
3932,GAMT,0
3933,CCPG1,0
3934,SCAF1,0
3935,GAD1,0
3936,KCNQ1,0
3937,GMNN,0
3938,RNF113A,0
3939,APLN,0
3940,RBM15,0
3941,GTF2A1L,0
3942,IRF3,0
3943,FADS1,0
3944,MYOZ2,0
3945,HLA-B,0
3946,SNRPE,0
3947,SCNN1A,0
3948,ULBP2,0
3949,FBXO22,0
3950,IMPAD1,0
3951,SMARCD3,0
3952,KCTD9,0
3953,SLC39A1,0
3954,H2BC9,0
3955,C7orf25,0
3956,POU2F2,0
3957,AMMECR1,0
3958,HPS4,0
3959,PNPO,0
3960,NME3,0
3961,ASB10,0
3962,KIAA1671,0
3963,WNT5B,0
3964,STAT1,0
3965,CCDC121,0
3966,XPNPEP2,0
3967,ASB7,0
3968,WNT10A,0
